fips,state,hpi_2025,hpi_2026,hpi_2027,hpi_2028,hpi_2029,hpi_2030,hpi_chg_2025,hpi_chg_2026,hpi_chg_2027,hpi_chg_2028,hpi_chg_2029,hpi_chg_2030
39093,OHIO,600.9,629.8,644.4,690.8,719.6,740.0,3.3,4.8,2.3,7.2,4.2,2.8
39095,OHIO,452.2,470.0,491.2,512.1,536.2,554.5,5.9,3.9,4.5,4.3,4.7,3.4
39097,OHIO,812.7,915.2,998.9,1047.3,1032.9,1118.5,-4.0,12.6,9.2,4.8,-1.4,8.3
39099,OHIO,466.2,490.2,510.3,529.7,550.2,569.7,4.0,5.2,4.1,3.8,3.9,3.5
39101,OHIO,421.7,441.3,459.4,478.5,496.6,513.5,4.2,4.6,4.1,4.1,3.8,3.4
39103,OHIO,628.1,655.8,673.8,707.9,730.8,748.9,3.4,4.4,2.8,5.0,3.2,2.5
39105,OHIO,366.9,384.4,401.2,422.1,439.6,461.5,6.3,4.8,4.4,5.2,4.1,5.0
39107,OHIO,622.9,674.1,702.7,720.6,755.6,780.0,1.2,8.2,4.2,2.6,4.9,3.2
39109,OHIO,677.5,713.9,748.2,782.4,815.4,856.5,-0.1,5.4,4.8,4.6,4.2,5.0
39111,OHIO,255.3,267.1,287.5,303.7,324.5,344.0,10.8,4.7,7.6,5.6,6.8,6.0
39113,OHIO,639.0,652.4,696.8,729.4,748.2,794.4,4.5,2.1,6.8,4.7,2.6,6.2
39115,OHIO,267.4,277.6,296.9,313.1,332.1,349.4,8.9,3.8,6.9,5.5,6.1,5.2
39117,OHIO,565.0,604.3,621.1,640.9,658.1,690.2,2.6,7.0,2.8,3.2,2.7,4.9
39119,OHIO,498.1,513.2,550.0,572.5,593.6,623.4,5.5,3.0,7.2,4.1,3.7,5.0
39121,OHIO,267.1,275.1,296.8,311.8,330.8,348.7,9.5,3.0,7.9,5.1,6.1,5.4
39123,OHIO,753.9,798.9,821.0,862.3,896.4,903.0,1.6,6.0,2.8,5.0,4.0,0.7
39125,OHIO,313.1,331.5,352.3,369.1,387.8,407.8,6.8,5.9,6.3,4.8,5.1,5.1
39127,OHIO,528.8,542.2,579.7,601.9,621.6,639.4,4.4,2.5,6.9,3.8,3.3,2.9
39129,OHIO,682.0,705.2,719.8,760.1,777.8,823.4,2.7,3.4,2.1,5.6,2.3,5.9
39131,OHIO,402.3,428.2,446.2,471.8,493.0,514.2,5.3,6.4,4.2,5.7,4.5,4.3
39133,OHIO,580.9,615.8,629.9,669.4,696.5,718.6,1.7,6.0,2.3,6.3,4.1,3.2
39135,OHIO,440.2,453.6,477.4,488.4,518.5,527.7,5.8,3.1,5.2,2.3,6.2,1.8
39137,OHIO,388.3,409.8,427.8,448.3,465.1,486.3,5.3,5.5,4.4,4.8,3.8,4.5
39139,OHIO,517.8,533.5,562.3,576.0,603.9,616.8,4.2,3.0,5.4,2.4,4.9,2.1
39141,OHIO,684.6,706.3,725.4,752.2,774.1,813.1,3.1,3.2,2.7,3.7,2.9,5.0
39143,OHIO,398.6,420.7,439.8,459.0,476.5,493.8,5.0,5.6,4.5,4.4,3.8,3.6
39145,OHIO,345.0,372.3,390.9,414.4,433.8,456.4,4.8,7.9,5.0,6.0,4.7,5.2
39147,OHIO,575.2,583.8,616.6,622.4,667.1,692.8,4.1,1.5,5.6,0.9,7.2,3.9
39149,OHIO,391.4,412.8,430.5,446.4,463.5,477.9,4.2,5.5,4.3,3.7,3.8,3.1
39151,OHIO,618.7,634.5,663.3,693.0,721.0,746.9,4.4,2.6,4.5,4.5,4.0,3.6
39153,OHIO,629.9,653.1,679.7,695.1,732.3,753.6,3.8,3.7,4.1,2.3,5.3,2.9
39155,OHIO,378.1,401.4,419.1,443.1,464.8,487.3,5.2,6.2,4.4,5.7,4.9,4.9
39157,OHIO,529.4,551.4,563.7,597.7,620.4,632.2,2.5,4.2,2.2,6.0,3.8,1.9
39159,OHIO,786.4,872.8,928.9,966.7,1014.4,1028.3,-0.3,11.0,6.4,4.1,4.9,1.4
39161,OHIO,345.8,368.0,385.5,407.3,424.0,439.4,4.6,6.4,4.8,5.6,4.1,3.6
39163,OHIO,276.2,291.1,315.0,332.6,359.2,376.3,11.3,5.4,8.2,5.6,8.0,4.8
39165,OHIO,694.6,731.1,753.7,789.0,819.0,862.3,2.8,5.3,3.1,4.7,3.8,5.3
39167,OHIO,393.8,421.0,440.3,462.0,480.2,507.4,4.5,6.9,4.6,4.9,3.9,5.7
39169,OHIO,612.0,643.9,670.9,694.0,721.9,743.4,2.8,5.2,4.2,3.5,4.0,3.0
39171,OHIO,329.9,351.6,368.5,387.3,405.2,423.1,4.6,6.6,4.8,5.1,4.6,4.4
39173,OHIO,511.5,531.1,551.3,564.4,597.5,618.7,2.7,3.8,3.8,2.4,5.9,3.5
39175,OHIO,381.8,400.8,418.2,439.0,459.2,478.9,5.0,5.0,4.4,5.0,4.6,4.3
40001,OKLAHOMA,200.7,217.3,229.6,250.0,265.6,280.3,11.2,8.3,5.7,8.9,6.2,5.5
40005,OKLAHOMA,157.9,174.1,185.8,206.0,219.0,237.3,10.7,10.3,6.7,10.9,6.3,8.4
40007,OKLAHOMA,192.5,200.1,205.6,210.7,215.7,221.5,4.6,4.0,2.7,2.5,2.4,2.7
40009,OKLAHOMA,325.2,345.5,364.5,382.3,397.9,415.8,4.4,6.2,5.5,4.9,4.1,4.5
40011,OKLAHOMA,190.7,204.6,218.1,234.2,249.4,266.7,9.9,7.3,6.6,7.4,6.5,6.9
40013,OKLAHOMA,384.0,399.2,423.0,437.2,461.1,474.1,3.6,3.9,6.0,3.4,5.5,2.8
40015,OKLAHOMA,265.7,279.2,298.3,315.1,333.5,350.9,9.3,5.1,6.8,5.6,5.9,5.2
40017,OKLAHOMA,712.7,754.9,777.2,812.7,855.5,893.6,0.8,5.9,3.0,4.6,5.3,4.4
40019,OKLAHOMA,420.8,438.8,457.3,473.9,489.8,509.5,3.4,4.3,4.2,3.6,3.3,4.0
40021,OKLAHOMA,576.7,609.7,627.6,658.5,676.1,707.3,1.5,5.7,2.9,4.9,2.7,4.6
40023,OKLAHOMA,280.9,301.3,316.8,339.5,353.4,374.3,7.7,7.3,5.2,7.1,4.1,5.9
40027,OKLAHOMA,711.8,752.9,775.4,811.4,855.3,898.8,0.7,5.8,3.0,4.6,5.4,5.1
40031,OKLAHOMA,438.6,455.7,475.7,491.3,510.4,521.3,2.5,3.9,4.4,3.3,3.9,2.1
40033,OKLAHOMA,174.7,184.0,189.4,195.8,202.2,208.8,5.7,5.3,3.0,3.4,3.3,3.2
40035,OKLAHOMA,185.1,199.6,211.3,226.9,244.5,258.0,11.8,7.8,5.9,7.4,7.8,5.5
40037,OKLAHOMA,529.8,545.2,570.3,576.3,593.7,626.4,1.4,2.9,4.6,1.1,3.0,5.5
40039,OKLAHOMA,307.6,322.8,342.2,360.5,382.4,396.2,5.8,4.9,6.0,5.4,6.1,3.6
40041,OKLAHOMA,333.9,358.2,375.1,393.2,412.2,431.3,5.7,7.3,4.7,4.8,4.8,4.6
40047,OKLAHOMA,403.0,422.2,439.4,458.6,475.7,490.8,2.9,4.7,4.1,4.4,3.7,3.2
40049,OKLAHOMA,363.4,381.4,397.3,416.3,434.8,451.2,4.0,5.0,4.2,4.8,4.4,3.8
40051,OKLAHOMA,421.8,436.7,456.9,472.9,490.2,509.2,3.9,3.5,4.6,3.5,3.7,3.9
40061,OKLAHOMA,227.1,242.1,262.8,276.8,298.4,312.3,10.8,6.6,8.5,5.3,7.8,4.7
40063,OKLAHOMA,178.4,194.6,205.6,222.4,240.1,255.9,11.1,9.1,5.6,8.2,7.9,6.6
40065,OKLAHOMA,287.2,304.3,320.6,339.9,357.3,378.4,6.9,5.9,5.4,6.0,5.1,5.9
40069,OKLAHOMA,246.2,259.4,276.9,292.3,305.1,324.4,8.1,5.4,6.7,5.6,4.4,6.3
40071,OKLAHOMA,372.7,387.0,409.9,421.1,442.9,459.9,4.4,3.8,5.9,2.7,5.2,3.8
40073,OKLAHOMA,327.0,348.5,366.4,384.7,397.9,420.8,4.5,6.6,5.1,5.0,3.4,5.7
40079,OKLAHOMA,349.8,371.5,390.5,414.1,431.9,458.2,4.9,6.2,5.1,6.0,4.3,6.1
40081,OKLAHOMA,337.4,359.1,377.4,394.7,416.5,436.3,5.9,6.4,5.1,4.6,5.5,4.8
40083,OKLAHOMA,359.5,381.0,397.7,417.4,438.0,459.8,4.5,6.0,4.4,5.0,4.9,5.0
40085,OKLAHOMA,245.0,257.0,272.4,291.4,305.6,320.7,8.8,4.9,6.0,6.9,4.9,4.9
40087,OKLAHOMA,353.9,370.0,388.9,405.2,421.7,440.1,4.0,4.5,5.1,4.2,4.1,4.4
40089,OKLAHOMA,303.6,314.6,340.5,355.0,381.8,393.4,7.8,3.7,8.2,4.2,7.5,3.0
40091,OKLAHOMA,292.5,308.9,331.7,350.7,373.8,390.7,8.7,5.6,7.4,5.7,6.6,4.5
40095,OKLAHOMA,293.3,314.6,331.3,351.3,370.0,387.3,7.4,7.3,5.3,6.0,5.3,4.7
40097,OKLAHOMA,571.3,593.2,612.0,633.1,649.6,685.0,2.8,3.8,3.2,3.4,2.6,5.5
40099,OKLAHOMA,297.3,313.7,332.0,351.0,369.1,388.3,7.7,5.5,5.8,5.7,5.1,5.2
40101,OKLAHOMA,441.8,453.8,482.7,490.5,517.5,523.7,3.6,2.7,6.4,1.6,5.5,1.2
40103,OKLAHOMA,306.1,319.5,337.5,353.6,368.2,386.9,4.2,4.4,5.6,4.8,4.1,5.1
40105,OKLAHOMA,254.4,261.7,274.0,285.6,297.1,308.9,6.4,2.9,4.7,4.2,4.0,4.0
40109,OKLAHOMA,734.6,769.1,783.0,839.8,864.9,890.4,0.5,4.7,1.8,7.2,3.0,2.9
40111,OKLAHOMA,262.7,276.1,296.0,313.2,332.8,350.2,9.8,5.1,7.2,5.8,6.3,5.2
40113,OKLAHOMA,344.7,363.6,383.5,398.3,419.6,436.2,4.4,5.5,5.5,3.9,5.4,3.9
40115,OKLAHOMA,345.8,369.4,385.9,410.2,426.2,447.9,5.4,6.8,4.5,6.3,3.9,5.1
40117,OKLAHOMA,232.5,250.4,268.0,282.9,300.1,318.8,9.4,7.7,7.0,5.6,6.1,6.2
40119,OKLAHOMA,605.4,632.5,643.8,693.3,725.8,743.0,2.4,4.5,1.8,7.7,4.7,2.4
40121,OKLAHOMA,376.5,391.4,413.4,430.3,445.3,465.9,4.4,3.9,5.6,4.1,3.5,4.6
40123,OKLAHOMA,330.5,350.3,369.2,388.0,406.4,425.7,5.2,6.0,5.4,5.1,4.8,4.7
40125,OKLAHOMA,451.4,470.3,485.0,509.9,517.8,548.9,4.7,4.2,3.1,5.1,1.5,6.0
40131,OKLAHOMA,653.4,689.7,721.4,741.9,775.3,810.3,1.0,5.6,4.6,2.8,4.5,4.5
40133,OKLAHOMA,269.0,282.0,301.8,320.8,342.4,360.6,9.8,4.8,7.0,6.3,6.8,5.3
40135,OKLAHOMA,316.5,336.8,356.3,375.4,392.5,411.1,5.9,6.4,5.8,5.4,4.5,4.8
40137,OKLAHOMA,436.4,451.0,475.9,488.6,514.8,524.8,4.1,3.3,5.5,2.7,5.4,1.9
40139,OKLAHOMA,384.4,400.6,419.0,438.0,456.8,470.6,3.8,4.2,4.6,4.6,4.3,3.0
40141,OKLAHOMA,161.3,172.2,175.6,183.2,186.9,192.3,2.6,6.8,1.9,4.3,2.0,2.9
40143,OKLAHOMA,686.8,722.6,749.4,773.0,809.4,856.7,3.0,5.2,3.7,3.2,4.7,5.8
40145,OKLAHOMA,610.5,643.4,669.7,687.7,723.7,746.6,0.5,5.4,4.1,2.7,5.2,3.2
40147,OKLAHOMA,503.3,528.6,531.1,575.1,586.6,615.8,2.1,5.0,0.5,8.3,2.0,5.0
40149,OKLAHOMA,244.2,257.1,273.6,288.6,304.5,321.4,8.3,5.2,6.4,5.5,5.5,5.5
40151,OKLAHOMA,269.1,279.6,300.3,320.2,340.8,360.3,9.3,3.9,7.4,6.6,6.4,5.7
40153,OKLAHOMA,374.7,391.1,409.6,421.9,442.0,456.2,3.6,4.4,4.7,3.0,4.8,3.2
41001,OREGON,517.7,541.8,560.1,583.0,596.3,630.9,2.8,4.7,3.4,4.1,2.3,5.8
41003,OREGON,1053.0,1240.8,1511.5,1551.1,1476.6,1720.4,-22.7,17.8,21.8,2.6,-4.8,16.5
41005,OREGON,1223.8,1378.6,1547.8,1635.2,1691.5,1607.4,-16.8,12.6,12.3,5.6,3.4,-5.0
41007,OREGON,984.7,1084.5,1175.9,1259.4,1322.9,1287.2,-7.1,10.1,8.4,7.1,5.0,-2.7
41009,OREGON,635.4,679.5,703.9,727.3,749.0,775.6,-0.8,6.9,3.6,3.3,3.0,3.5
41011,OREGON,988.9,1113.5,1230.2,1337.6,1358.5,1335.8,-13.1,12.6,10.5,8.7,1.6,-1.7
41013,OREGON,534.4,562.4,573.7,599.5,613.3,642.6,1.3,5.2,2.0,4.5,2.3,4.8
41015,OREGON,517.8,541.2,560.3,580.8,599.1,622.5,2.2,4.5,3.5,3.7,3.1,3.9
41017,OREGON,1250.9,1372.8,1527.0,1618.9,1695.9,1684.5,-26.2,9.7,11.2,6.0,4.8,-0.7
41019,OREGON,717.4,774.6,824.5,869.1,901.9,960.8,-1.6,8.0,6.4,5.4,3.8,6.5
41021,OREGON,177.6,184.9,184.5,199.6,195.1,218.5,1.9,4.1,-0.3,8.2,-2.3,12.0
41023,OREGON,381.0,400.3,428.1,448.5,474.4,493.3,6.3,5.1,6.9,4.8,5.8,4.0
41025,OREGON,444.6,465.3,473.6,501.3,494.8,535.7,2.9,4.7,1.8,5.9,-1.3,8.3
41027,OREGON,987.2,1092.2,1163.7,1128.6,1246.5,1325.4,-7.7,10.6,6.5,-3.0,10.5,6.3
41029,OREGON,1063.7,1221.4,1351.7,1382.9,1328.0,1560.9,-12.7,14.8,10.7,2.3,-4.0,17.5
41031,OREGON,528.4,553.0,577.8,600.4,621.1,634.5,3.0,4.7,4.5,3.9,3.4,2.2
41033,OREGON,983.7,1108.5,1214.4,1320.4,1347.9,1272.7,-11.4,12.7,9.6,8.7,2.1,-5.6
41035,OREGON,557.5,587.3,600.3,634.5,660.4,682.5,3.1,5.3,2.2,5.7,4.1,3.3
41037,OREGON,405.5,421.0,435.4,450.6,467.8,476.8,2.9,3.8,3.4,3.5,3.8,1.9
41039,OREGON,1081.8,1278.4,1536.5,1600.7,1673.0,1657.9,-20.6,18.2,20.2,4.2,4.5,-0.9
41041,OREGON,982.7,1105.9,1201.6,1293.5,1320.1,1253.6,-10.9,12.5,8.7,7.6,2.1,-5.0
41043,OREGON,1062.8,1253.7,1532.2,1586.9,1511.8,1740.8,-21.3,18.0,22.2,3.6,-4.7,15.2
41045,OREGON,554.1,587.5,600.7,631.2,650.5,682.8,2.3,6.0,2.3,5.1,3.1,5.0
41047,OREGON,1077.3,1276.5,1535.5,1586.6,1641.0,1619.0,-20.8,18.5,20.3,3.3,3.4,-1.3
41049,OREGON,395.4,423.0,439.5,461.2,475.9,504.6,4.0,7.0,3.9,4.9,3.2,6.0
41051,OREGON,1222.0,1380.8,1534.0,1597.1,1623.3,1555.6,-27.8,13.0,11.1,4.1,1.6,-4.2
41053,OREGON,981.5,1086.9,1184.1,1273.6,1325.3,1283.0,-8.5,10.7,8.9,7.6,4.1,-3.2
41057,OREGON,718.1,759.5,782.4,816.1,860.3,905.6,0.7,5.8,3.0,4.3,5.4,5.3
41059,OREGON,805.3,861.7,900.3,952.1,962.1,992.0,-0.6,7.0,4.5,5.8,1.0,3.1
41061,OREGON,515.2,542.9,567.2,592.2,622.0,637.8,3.2,5.4,4.5,4.4,5.0,2.5
41063,OREGON,553.4,586.8,596.3,632.7,655.2,678.0,0.7,6.0,1.6,6.1,3.6,3.5
41065,OREGON,921.8,1027.8,1117.4,1166.2,1160.0,1275.4,-11.3,11.5,8.7,4.4,-0.5,10.0
41067,OREGON,1082.4,1273.1,1530.8,1569.1,1603.5,1581.2,-19.3,17.6,20.2,2.5,2.2,-1.4
41071,OREGON,832.7,920.1,986.7,1037.4,1028.0,1112.3,-4.6,10.5,7.2,5.1,-0.9,8.2
42001,PENNSYLVANIA,524.5,545.5,563.4,582.6,600.7,622.7,2.3,4.0,3.3,3.4,3.1,3.7
42003,PENNSYLVANIA,792.2,841.1,867.7,893.5,899.3,990.9,1.8,6.2,3.2,3.0,0.6,10.2
42005,PENNSYLVANIA,389.1,411.2,430.6,446.8,463.7,479.2,4.5,5.7,4.7,3.8,3.8,3.3
42007,PENNSYLVANIA,430.9,449.2,471.2,497.3,513.9,543.5,5.3,4.2,4.9,5.6,3.3,5.7
42009,PENNSYLVANIA,321.6,343.6,361.6,386.3,405.2,423.8,5.6,6.8,5.2,6.8,4.9,4.6
42011,PENNSYLVANIA,604.0,639.0,657.7,690.2,719.8,746.5,2.4,5.8,2.9,4.9,4.3,3.7
42013,PENNSYLVANIA,384.0,403.0,423.5,444.0,467.9,485.4,5.5,5.0,5.1,4.8,5.4,3.7
42015,PENNSYLVANIA,429.5,444.6,469.1,484.6,510.0,519.8,5.6,3.5,5.5,3.3,5.2,1.9
42017,PENNSYLVANIA,934.3,1024.7,1072.5,1114.2,1120.5,1194.6,-6.7,9.7,4.7,3.9,0.6,6.6
42019,PENNSYLVANIA,580.5,603.2,617.4,648.8,673.7,697.9,3.9,3.9,2.4,5.1,3.9,3.6
42021,PENNSYLVANIA,329.0,352.7,371.0,395.5,416.5,443.1,6.1,7.2,5.2,6.6,5.3,6.4
42025,PENNSYLVANIA,475.7,501.8,510.3,535.4,549.6,577.8,2.6,5.5,1.7,4.9,2.6,5.1
42027,PENNSYLVANIA,539.4,566.1,580.8,615.1,631.6,663.8,2.1,5.0,2.6,5.9,2.7,5.1
42029,PENNSYLVANIA,937.2,1033.3,1066.2,1106.7,1119.5,1178.7,-3.9,10.3,3.2,3.8,1.2,5.3
42031,PENNSYLVANIA,214.7,232.6,250.6,269.8,284.9,304.2,11.3,8.3,7.7,7.7,5.6,6.8
42033,PENNSYLVANIA,262.3,279.7,299.3,318.2,341.2,360.5,10.6,6.6,7.0,6.3,7.2,5.7
42035,PENNSYLVANIA,319.0,342.5,362.4,386.2,407.9,429.2,6.8,7.4,5.8,6.6,5.6,5.2
42037,PENNSYLVANIA,503.0,527.5,534.7,564.4,577.1,608.7,3.2,4.9,1.4,5.5,2.3,5.5
42039,PENNSYLVANIA,354.4,377.8,389.4,415.3,432.6,455.0,4.8,6.6,3.1,6.7,4.2,5.2
42041,PENNSYLVANIA,768.2,836.7,880.4,898.7,974.5,1044.7,-0.2,8.9,5.2,2.1,8.4,7.2
42043,PENNSYLVANIA,708.8,731.8,744.7,796.9,826.2,855.0,2.7,3.2,1.8,7.0,3.7,3.5
42045,PENNSYLVANIA,847.4,914.7,984.5,1034.0,1025.7,1123.8,-4.8,7.9,7.6,5.0,-0.8,9.6
42047,PENNSYLVANIA,204.4,220.3,236.0,253.6,271.5,288.3,12.3,7.8,7.1,7.4,7.1,6.2
42049,PENNSYLVANIA,623.4,666.2,695.5,721.5,747.4,777.9,0.3,6.9,4.4,3.7,3.6,4.1
42051,PENNSYLVANIA,382.9,401.7,425.0,442.8,467.0,487.1,5.3,4.9,5.8,4.2,5.5,4.3
42055,PENNSYLVANIA,460.4,478.3,501.3,512.2,542.5,561.5,2.7,3.9,4.8,2.2,5.9,3.5
42057,PENNSYLVANIA,216.3,233.5,251.2,270.0,283.8,302.7,10.3,8.0,7.6,7.5,5.1,6.7
42059,PENNSYLVANIA,223.0,240.6,260.6,278.1,297.8,317.5,11.8,7.9,8.3,6.7,7.1,6.6
