county_fips5,yr,index_nsa_pred
6011,2025,695.2339720048186
6013,2021,1632.1
6013,2022,1757.2372199925112
6013,2023,1885.004969428163
6013,2024,2014.1588375946671
6013,2025,2149.4767589686708
6015,2021,582.6
6015,2022,658.5415041791325
6015,2023,744.2214754433369
6015,2024,849.0350110065209
6015,2025,952.0867627624392
6017,2021,1102.29
6017,2022,1276.5944838491243
6017,2023,1435.6868290456716
6017,2024,1572.6513553927846
6017,2025,1709.410458202879
6019,2021,897.48
6019,2022,992.7293453811993
6019,2023,1097.273887851498
6019,2024,1224.7570288006382
6019,2025,1378.2484916055876
6021,2021,470.64
6021,2022,540.3371334618521
6021,2023,616.7337761822474
6021,2024,685.389989327965
6021,2025,754.1276338410021
6023,2021,960.35
6023,2022,1106.7109465024737
6023,2023,1300.3298940798634
6023,2024,1502.348650645934
6023,2025,1704.3916292011502
6025,2021,479.46
6025,2022,608.2203221559375
6025,2023,740.5572555406096
6025,2024,886.9717335299811
6025,2025,1030.193413278282
6027,2021,679.33
6027,2022,763.2438473499332
6027,2023,906.6652400359283
6027,2024,1073.1721588177645
6027,2025,1266.7191179420838
6029,2021,753.82
6029,2022,915.1232924841302
6029,2023,1037.2869382716676
6029,2024,1150.2085144948942
6029,2025,1271.967107368033
6031,2021,858.9
6031,2022,974.6978036852186
6031,2023,1132.7867294215682
6031,2024,1342.7388793494163
6031,2025,1572.9707845736734
6033,2021,531.54
6033,2022,607.993329142856
6033,2023,699.9784135148121
6033,2024,820.2551708571632
6033,2025,974.1958975126882
6035,2021,348.92
6035,2022,377.66656536692085
6035,2023,406.60044183378545
6035,2024,450.9713399482649
6035,2025,499.4303995356771
6037,2021,1857.82
6037,2022,1989.3504750934328
6037,2023,2118.713383878368
6037,2024,2251.8539013998748
6037,2025,2387.7366088852064
6039,2021,883.53
6039,2022,986.8139659163951
6039,2023,1097.999799205702
6039,2024,1228.961890869349
6039,2025,1367.7027398914995
6041,2021,1773.17
6041,2022,1912.2971188274676
6041,2023,2050.5076200027643
6041,2024,2184.5543470397297
6041,2025,2315.8217844141946
6043,2021,484.05
6043,2022,552.9993129353483
6043,2023,627.8648037047083
6043,2024,704.9362417400314
6043,2025,787.5612257185734
6045,2021,1299.79
6045,2022,1451.7697030673817
6045,2023,1587.5514259643867
6045,2024,1722.137809739888
6045,2025,1857.4642444662443
6047,2021,1051.37
6047,2022,1175.5043110290821
6047,2023,1350.409263996938
6047,2024,1538.9499964029071
6047,2025,1731.7989881581027
6049,2021,260.42
6049,2022,276.6146523989591
6049,2023,302.3050786149363
6049,2024,327.9845026322364
6049,2025,359.0403899459521
6051,2021,577.92
6051,2022,642.322934014915
6051,2023,706.1439900029426
6051,2024,776.8625281020817
6051,2025,860.5675999771935
6053,2021,1636.73
6053,2022,1765.72353670841
6053,2023,1879.4604283800454
6053,2024,1990.8727474814548
6053,2025,2097.6101504042
6055,2021,1763.85
6055,2022,1908.342623592693
6055,2023,2057.4206833233525
6055,2024,2201.744176716977
6055,2025,2345.747374441124
6057,2021,1033.71
6057,2022,1190.9957020149377
6057,2023,1356.920523394285
6057,2024,1499.2470058680653
6057,2025,1641.297210508678
6059,2021,1616.68
6059,2022,1766.7526796560874
6059,2023,1902.6946680944
6059,2024,2044.1051154834229
6059,2025,2189.4493519122684
6061,2021,1222.7
6061,2022,1396.5949392542748
6061,2023,1539.4832017939511
6061,2024,1689.8424277910567
6061,2025,1837.2832540831484
6063,2021,541.13
6063,2022,613.9805767834443
6063,2023,683.6738907283399
6063,2024,751.9845336960407
6063,2025,835.9492916860103
6065,2021,1200.95
6065,2022,1364.6032394973397
6065,2023,1501.797489967055
6065,2024,1634.2219132667265
6065,2025,1767.4049364834455
6067,2021,1292.33
6067,2022,1426.4806346117155
6067,2023,1558.2605983654205
6067,2024,1695.8988587005424
6067,2025,1833.5371190356645
6069,2021,1633.48
6069,2022,1768.0970091230502
6069,2023,1887.893482732301
6069,2024,2005.925674556705
6069,2025,2126.658210731669
6071,2021,1315.6
6071,2022,1498.8911376941462
6071,2023,1637.7606365540905
6071,2024,1772.8795662755347
6071,2025,1906.7564372223505
6073,2021,1606.81
6073,2022,1740.7047804238807
6073,2023,1877.2483923087125
6073,2024,2013.4060640149728
6073,2025,2148.8236486913183
6075,2021,2408.98
6075,2022,2479.2330372558854
6075,2023,2627.1389754329566
6075,2024,2773.2966329724954
6075,2025,2915.3355601082003
6077,2021,1100.28
6077,2022,1230.947746454301
6077,2023,1368.7121878337157
6077,2024,1506.0233425099377
6077,2025,1643.5867171942766
6079,2021,2032.04
6079,2022,2227.3138249595213
6079,2023,2369.3602019106993
6079,2024,2472.7917750020883
6079,2025,2574.4273291638237
6081,2021,2149.22
6081,2022,2294.3433139336166
6081,2023,2435.450608277532
6081,2024,2573.8038784000414
6081,2025,2709.495171531268
6083,2021,1863.9
6083,2022,1991.258395965348
6083,2023,2096.6989372488456
6083,2024,2211.8144763350633
6083,2025,2326.275515532318
6085,2021,2297.5
6085,2022,2496.2416294383183
6085,2023,2697.7272548459105
6085,2024,2899.551193927745
6085,2025,3103.8227757543305
6087,2021,2062.25
6087,2022,2250.5615398577256
6087,2023,2445.556637499334
6087,2024,2650.7896074184446
6087,2025,2859.085651867119
6089,2021,699.3
6089,2022,847.4880457266248
6089,2023,1020.8001664357331
6089,2024,1217.5475786557445
6089,2025,1431.1516190123793
6091,2021,286.46
6091,2022,303.69463497661445
6091,2023,323.67460696956516
6091,2024,346.2015017921772
6091,2025,373.0820026530545
6093,2021,410.12
6093,2022,454.7489960058528
6093,2023,507.8293155394382
6093,2024,575.7949979858416
6093,2025,654.5622045780282
6095,2021,1367.54
6095,2022,1500.3310564398037
6095,2023,1628.795329073483
6095,2024,1753.9050239274397
6095,2025,1877.6090406605101
6097,2021,1697.76
6097,2022,1835.9301272144114
6097,2023,1972.747237057621
6097,2024,2105.8536217099613
6097,2025,2235.5304090209647
6099,2021,1162.59
6099,2022,1302.786127097578
6099,2023,1441.8146283532894
6099,2024,1577.2914297785917
6099,2025,1711.8614835018739
6101,2021,931.74
6101,2022,1043.5535027189314
6101,2023,1159.373424758512
6101,2024,1304.3095728254925
6101,2025,1450.18661428977
6103,2021,507.97
6103,2022,592.3379740508335
6103,2023,690.6632277699265
6103,2024,789.7221147192121
6103,2025,905.4835360859689
6105,2021,267.96
6105,2022,285.0610650190874
6105,2023,311.9755909911153
6105,2024,342.5722500084979
6105,2025,389.76532585023347
6107,2021,832.01
6107,2022,964.432780562072
6107,2023,1124.0111924624669
6107,2024,1322.2830734934935
6107,2025,1451.9612114129206
6109,2021,684.49
