"YEAR","county_fips","total_home_purchase","total_amt_purchase"
2004,"51199",1299,246954000
2004,"51510",4421,1111861000
2004,"51515",80,7579000
2004,"51520",248,19693000
2004,"51530",79,7579000
2004,"51540",568,98019000
2004,"51550",5398,958583000
2004,"51570",334,41865000
2004,"51580",58,3494000
2004,"51590",356,33794000
2004,"51595",40,4108000
2004,"51600",707,184470000
2004,"51610",367,116837000
2004,"51620",94,11894000
2004,"51630",296,62693000
2004,"51640",49,5001000
2004,"51650",2471,311430000
2004,"51660",586,69318000
2004,"51670",310,25764000
2004,"51678",48,7952000
2004,"51680",950,105541000
2004,"51683",1595,299161000
2004,"51685",803,167787000
2004,"51690",135,12521000
2004,"51700",3046,386798000
2004,"51710",3590,514023000
2004,"51720",20,1426000
2004,"51730",290,27788000
2004,"51735",203,40289000
2004,"51740",1693,195083000
2004,"51750",208,23802000
2004,"51760",2855,452465000
2004,"51770",1620,164227000
2004,"51775",427,53687000
2004,"51790",355,37146000
2004,"51800",2248,407492000
2004,"51810",10329,1799362000
2004,"51820",368,40068000
2004,"51830",264,46396000
2004,"51840",482,88113000
2004,"53001",131,11769000
2004,"53003",345,33832000
2004,"53005",3166,411485000
2004,"53007",988,134294000
2004,"53009",729,109295000
2004,"53011",11318,1735016000
2004,"53013",40,3480000
2004,"53015",1543,174633000
2004,"53017",562,73337000
2004,"53019",43,4094000
2004,"53021",1428,161717000
2004,"53023",25,2118000
2004,"53025",834,89612000
2004,"53027",932,96902000
2004,"53029",1586,294038000
2004,"53031",400,69587000
2004,"53033",47784,11073708000
2004,"53035",4944,893027000
2004,"53037",562,86234000
2004,"53039",164,24349000
2004,"53041",908,104840000
2004,"53043",77,6935000
2004,"53045",921,115478000
2004,"53047",280,29335000
2004,"53049",142,13851000
2004,"53051",105,11487000
2004,"53053",18845,2954232000
2004,"53055",173,47956000
2004,"53057",2344,381648000
2004,"53059",163,24850000
2004,"53061",18415,3328753000
2004,"53063",8675,1027660000
2004,"53065",489,57168000
2004,"53067",5690,874642000
2004,"53069",40,5748000
2004,"53071",759,96824000
2004,"53073",3840,639425000
2004,"53075",416,49191000
2004,"53077",2835,314901000
2004,"54001",45,3571000
2004,"54003",2369,348443000
2004,"54005",115,9621000
2004,"54007",29,2563000
2004,"54009",205,17079000
2004,"54011",1095,106537000
2004,"54013",8,701000
2004,"54015",34,1903000
2004,"54017",14,1260000
2004,"54019",228,15009000
2004,"54021",33,3088000
2004,"54023",55,4540000
2004,"54025",252,28854000
2004,"54027",205,21089000
2004,"54029",262,21900000
2004,"54031",72,9117000
2004,"54033",630,65870000
2004,"54035",178,17883000
2004,"54037",1536,293909000
2004,"54039",1880,203903000
2004,"54041",85,7616000
2004,"54043",72,5455000
2004,"54045",167,12459000
2004,"54047",35,1023000
2004,"54049",414,36789000
2004,"54051",268,19294000
2004,"54053",160,12268000
2004,"54055",403,33417000
2004,"54057",248,24414000
2004,"54059",49,3170000
2004,"54061",1085,154121000
2004,"54063",45,4248000
2004,"54065",236,30142000
2004,"54067",142,10975000
2004,"54069",415,44007000
2004,"54071",12,904000
2004,"54073",61,5379000
2004,"54075",41,4601000
2004,"54077",209,20580000
2004,"54079",920,116444000
2004,"54081",644,61071000
2004,"54083",113,10548000
2004,"54085",34,2758000
2004,"54087",57,4106000
2004,"54089",51,4003000
2004,"54091",78,6599000
2004,"54093",23,1816000
2004,"54095",37,2900000
2004,"54097",152,13556000
2004,"54099",356,29705000
2004,"54101",48,2760000
2004,"54103",104,7532000
2004,"54105",24,2026000
2004,"54107",997,103288000
2004,"54109",41,2037000
2004,"55001",166,16842000
2004,"55003",133,11601000
2004,"55005",313,33041000
2004,"55007",107,13430000
2004,"55009",4101,520597000
2004,"55011",77,7544000
2004,"55013",126,13951000
2004,"55015",888,106972000
2004,"55017",846,95159000
2004,"55019",199,16739000
2004,"55021",918,117963000
2004,"55023",91,7662000
2004,"55025",9924,1630597000
2004,"55027",1219,139818000
2004,"55029",263,37699000
2004,"55031",466,47770000
2004,"55033",373,45258000
2004,"55035",1483,178307000
2004,"55037",19,1986000
2004,"55039",1490,165304000
2004,"55041",42,3490000
2004,"55043",290,26503000
2004,"55045",555,73011000
2004,"55047",160,16328000
2004,"55049",314,39498000
2004,"55051",51,4180000
2004,"55053",81,8177000
2004,"55055",1174,157367000
2004,"55057",148,14113000
2004,"55059",3212,466078000
2004,"55061",251,26977000
2004,"55063",1463,179451000
2004,"55065",120,11367000
2004,"55067",130,10163000
2004,"55069",267,24562000
2004,"55071",708,74407000
2004,"55073",1689,196284000
2004,"55075",372,36291000
2004,"55077",176,19058000
2004,"55078",9,1094000
2004,"55079",13922,1750581000
2004,"55081",301,30280000
2004,"55083",494,60465000
2004,"55085",417,56299000
2004,"55087",3152,391651000
2004,"55089",1512,311508000
2004,"55091",75,7955000
2004,"55093",677,109375000
2004,"55095",602,82234000
2004,"55097",668,73536000
2004,"55099",110,9015000
2004,"55101",3461,482879000
2004,"55103",115,11534000
2004,"55105",2801,300677000
2004,"55107",92,8746000
2004,"55109",2051,351108000
2004,"55111",647,80235000
2004,"55113",168,22276000
2004,"55115",415,42467000
2004,"55117",1695,193692000
2004,"55119",172,16260000
2004,"55121",177,20913000
2004,"55123",156,15870000
2004,"55125",221,33613000
2004,"55127",1640,237112000
2004,"55129",140,16084000
2004,"55131",2680,452383000
2004,"55133",7000,1427078000
2004,"55135",572,58130000
2004,"55137",242,24981000
2004,"55139",2866,346071000
2004,"55141",558,50234000
2004,"56001",428,56813000
2004,"56003",22,1756000
2004,"56005",386,45918000
2004,"56007",139,12853000
2004,"56009",149,13181000
2004,"56011",41,4503000
2004,"56013",384,39725000
2004,"56015",72,6209000
2004,"56017",38,2956000
2004,"56019",69,8205000
2004,"56021",2109,270304000
2004,"56023",261,32241000
2004,"56025",1671,172537000
2004,"56027",13,942000
2004,"56029",167,20550000
2004,"56031",52,4753000
2004,"56033",339,40668000
2004,"56035",69,11490000
2004,"56037",614,67557000
2004,"56039",252,63608000
2004,"56041",269,22886000
2004,"56043",98,7276000
2004,"56045",51,4589000
2005,"01001",1062,132337000
2005,"01003",3679,601976000
2005,"01005",137,15680000
2005,"01007",165,14749000
2005,"01009",670,67847000
2005,"01011",9,1160000
2005,"01013",124,10710000
2005,"01015",1444,145589000
2005,"01017",317,23858000
2005,"01019",152,14065000
2005,"01021",384,41188000
2005,"01023",42,3563000
2005,"01025",123,10735000
2005,"01027",44,3911000
2005,"01029",83,8569000
2005,"01031",775,96598000
2005,"01033",674,61356000
2005,"01035",29,2192000
2005,"01037",33,3639000
2005,"01039",254,23082000
2005,"01041",61,4711000
2005,"01043",633,65292000
2005,"01045",516,49184000
2005,"01047",248,21033000
2005,"01049",404,34638000
2005,"01051",1648,213322000
2005,"01053",267,24144000
2005,"01055",1090,111181000
2005,"01057",76,7316000
2005,"01059",194,15044000
2005,"01061",147,11840000
2005,"01063",26,1915000
2005,"01065",121,11880000
2005,"01067",159,15942000
2005,"01069",1534,197831000
2005,"01071",336,31762000
2005,"01073",12763,1723924000
2005,"01075",46,3699000
2005,"01077",971,98532000
2005,"01079",227,22871000
2005,"01081",2407,341439000
2005,"01083",1371,174612000
2005,"01085",54,5717000
2005,"01087",52,5627000
2005,"01089",7381,976579000
2005,"01091",109,10559000
2005,"01093",99,8651000
2005,"01095",1030,108311000
2005,"01097",5899,649457000
2005,"01099",131,11648000
2005,"01101",4093,508707000
2005,"01103",1714,178570000
2005,"01105",11,795000
2005,"01107",83,6754000
2005,"01109",168,18790000
2005,"01111",89,9335000
2005,"01113",686,67840000
2005,"01115",1755,206390000
2005,"01117",6628,1016824000
2005,"01119",36,2806000
2005,"01121",709,73454000
2005,"01123",406,52628000
2005,"01125",3010,395413000
2005,"01127",552,53939000
2005,"01129",52,4451000
2005,"01131",21,1775000
2005,"01133",109,8912000
2005,"02013",4,446000
2005,"02016",13,2806000
2005,"02020",7928,1516636000
2005,"02050",58,13824000
2005,"02060",7,919000
2005,"02068",10,1318000
2005,"02070",14,2285000
2005,"02090",1423,235943000
2005,"02100",23,3463000
2005,"02105",7,1095000
2005,"02110",372,77037000
2005,"02122",430,71345000
2005,"02130",120,20521000
2005,"02150",153,28724000
2005,"02164",0,0
2005,"02170",2138,373493000
2005,"02180",37,6093000
2005,"02185",11,1298000
2005,"02188",9,1661000
2005,"02195",17,3230000
2005,"02198",15,2933000
2005,"02220",67,14370000
2005,"02230",8,1327000
2005,"02240",47,7811000
2005,"02261",75,11737000
2005,"02275",6,983000
2005,"02282",2,355000
2005,"02290",9,814000
2005,"04001",206,23792000
2005,"04003",2415,351990000
2005,"04005",1857,400174000
2005,"04007",724,121270000
2005,"04009",329,31067000
2005,"04011",18,1263000
2005,"04012",81,14222000
2005,"04013",145153,27208374000
2005,"04015",3629,580304000
2005,"04017",1038,143755000
2005,"04019",26792,4265914000
2005,"04021",18125,2545604000
2005,"04023",762,95314000
2005,"04025",4779,916463000
2005,"04027",3551,487511000
2005,"05001",124,10716000
2005,"05003",73,6220000
2005,"05005",479,48749000
2005,"05007",6089,818933000
2005,"05009",414,37789000
2005,"05011",22,1578000
2005,"05013",5,273000
2005,"05015",182,18110000
2005,"05017",30,2099000
2005,"05019",139,1.5e+07
2005,"05021",114,6682000
2005,"05023",227,24514000
2005,"05025",38,3328000
2005,"05027",127,11304000
2005,"05029",113,9403000
2005,"05031",1303,145352000
2005,"05033",721,69080000
2005,"05035",710,77607000
2005,"05037",135,12576000
2005,"05039",41,3130000
2005,"05041",39,2503000
2005,"05043",83,8240000
2005,"05045",1926,211885000
2005,"05047",180,14087000
2005,"05049",40,2983000
2005,"05051",1494,178555000
2005,"05053",214,23206000
2005,"05055",477,42515000
2005,"05057",111,8476000
2005,"05059",268,24322000
2005,"05061",75,6404000
2005,"05063",215,20900000
2005,"05065",57,4267000
2005,"05067",106,7580000
2005,"05069",654,59561000
2005,"05071",236,18390000
2005,"05073",14,1020000
2005,"05075",113,6441000
2005,"05077",20,1190000
2005,"05079",36,3156000
2005,"05081",71,6010000
2005,"05083",148,10478000
2005,"05085",1350,155165000
2005,"05087",97,8796000
2005,"05089",146,12785000
2005,"05091",406,40139000
2005,"05093",334,25997000
2005,"05095",25,1530000
2005,"05097",38,3921000
2005,"05099",29,1891000
2005,"05101",35,3619000
2005,"05103",131,9837000
2005,"05105",38,3521000
2005,"05107",53,3326000
2005,"05109",54,3931000
2005,"05111",173,12820000
2005,"05113",128,9589000
2005,"05115",516,47266000
2005,"05117",31,2295000
2005,"05119",6515,885959000
2005,"05121",113,7641000
2005,"05123",106,8578000
2005,"05125",2046,233585000
2005,"05127",62,4105000
2005,"05129",42,2726000
2005,"05131",1635,162336000
2005,"05133",53,4606000
2005,"05135",106,7979000
2005,"05137",55,4950000
2005,"05139",190,16211000
2005,"05141",126,9504000
2005,"05143",4286,587075000
2005,"05145",762,79733000
2005,"05147",13,905000
2005,"05149",88,7834000
2005,"06001",30836,11984267000
2005,"06003",9,3646000
2005,"06005",615,144993000
2005,"06007",3289,647387000
2005,"06009",1077,280019000
2005,"06011",626,116197000
2005,"06013",29924,11533303000
2005,"06015",203,34710000
2005,"06017",4308,1464954000
2005,"06019",17209,3322098000
2005,"06021",336,53907000
2005,"06023",1384,294455000
2005,"06025",3512,542823000
2005,"06027",145,31400000
2005,"06029",21396,3709297000
2005,"06031",2278,353913000
2005,"06033",1121,219263000
2005,"06035",392,59519000
2005,"06037",157402,52938946000
2005,"06039",3020,587095000
2005,"06041",4443,2684361000
2005,"06043",203,46504000
2005,"06045",838,222741000
2005,"06047",7198,1544340000
2005,"06049",89,8010000
2005,"06051",195,68867000
2005,"06053",6778,2722139000
2005,"06055",2463,1033614000
2005,"06057",1640,513139000
2005,"06059",55820,23301233000
2005,"06061",10417,3484585000
2005,"06063",260,54570000
2005,"06065",82669,21097528000
2005,"06067",42928,10488650000
2005,"06069",1307,514023000
2005,"06071",58689,12803444000
2005,"06073",67659,23365286000
2005,"06075",9151,5214824000
2005,"06077",21947,5797648000
2005,"06079",4212,1496279000
2005,"06081",11100,6058843000
2005,"06083",5746,2428630000
2005,"06085",34560,15735959000
2005,"06087",3521,1560384000
2005,"06089",3090,583057000
2005,"06091",48,9534000
2005,"06093",456,77642000
2005,"06095",13359,3942468000
2005,"06097",9425,3468997000
2005,"06099",17014,3927711000
2005,"06101",2943,589936000
2005,"06103",1020,168792000
2005,"06105",100,17853000
2005,"06107",6899,1126199000
2005,"06109",766,169564000
2005,"06111",17524,7004390000
2005,"06113",4434,1312968000
2005,"06115",2854,566475000
2005,"08001",13612,1941027000
2005,"08003",100,11633000
2005,"08005",17623,2875153000
2005,"08007",275,45683000
2005,"08009",6,535000
2005,"08011",25,1745000
2005,"08013",6833,1549839000
2005,"08014",172,30318000
2005,"08015",188,30564000
2005,"08017",5,253000
2005,"08019",256,45085000
2005,"08021",25,2406000
2005,"08023",9,1190000
2005,"08025",24,1376000
2005,"08027",42,8081000
2005,"08029",436,53757000
2005,"08031",16736,2824049000
2005,"08033",31,5067000
2005,"08035",13028,2798418000
2005,"08037",1560,453415000
2005,"08039",716,153117000
2005,"08041",20458,3231612000
2005,"08043",819,92741000
2005,"08045",1655,304207000
2005,"08047",157,26030000
2005,"08049",317,60439000
2005,"08051",331,69303000
2005,"08053",9,1482000
2005,"08055",64,6302000
2005,"08057",6,1117000
2005,"08059",14150,2479772000
2005,"08061",2,97000
2005,"08063",60,4757000
2005,"08065",141,17260000
2005,"08067",928,198456000
2005,"08069",8009,1327273000
2005,"08071",171,18468000
2005,"08073",49,4310000
2005,"08075",273,25207000
2005,"08077",4056,562229000
2005,"08079",7,710000
2005,"08081",245,30339000
2005,"08083",338,43712000
2005,"08085",717,104064000
2005,"08087",448,45091000
2005,"08089",155,11467000
2005,"08091",78,20443000
2005,"08093",584,88180000
2005,"08095",46,4019000
2005,"08097",388,186418000
2005,"08099",87,6776000
2005,"08101",3588,369090000
2005,"08103",121,11352000
2005,"08105",81,9506000
2005,"08107",733,170847000
2005,"08109",33,4366000
2005,"08111",7,1788000
2005,"08113",182,56553000
2005,"08115",17,1425000
2005,"08117",1023,234074000
2005,"08119",759,121115000
2005,"08121",36,2652000
2005,"08123",8231,1191724000
2005,"08125",99,8822000
2005,"09001",18847,7157785000
2005,"09003",17629,2966687000
2005,"09005",3748,762600000
2005,"09007",3384,662855000
2005,"09009",16123,2852766000
2005,"09011",4967,893023000
2005,"09013",2539,455967000
2005,"09015",2285,350013000
2005,"10001",3760,603585000
2005,"10003",11244,2046218000
2005,"10005",2781,556545000
2005,"11001",13553,4071478000
2005,"12001",4596,692651000
2005,"12003",363,48778000
2005,"12005",2949,565622000
2005,"12007",266,30648000
2005,"12009",13530,2439706000
2005,"12011",56254,11664279000
2005,"12013",81,8340000
2005,"12015",3909,688330000
2005,"12017",2571,342868000
2005,"12019",6124,949764000
2005,"12021",8777,2695493000
2005,"12023",441,51575000
2005,"12027",277,35547000
2005,"12029",43,4261000
2005,"12031",23988,3570027000
2005,"12033",5365,719162000
2005,"12035",3639,652294000
2005,"12037",91,33872000
2005,"12039",409,47262000
2005,"12041",122,14430000
2005,"12043",63,7597000
2005,"12045",128,24999000
2005,"12047",46,4504000
2005,"12049",126,11955000
2005,"12051",380,46201000
2005,"12053",4859,650273000
2005,"12055",1156,140754000
2005,"12057",37845,6362278000
2005,"12059",72,6488000
2005,"12061",3235,669666000
2005,"12063",307,34087000
2005,"12065",121,18915000
2005,"12067",17,2073000
2005,"12069",7939,1363148000
2005,"12071",23464,4512798000
2005,"12073",5386,842318000
2005,"12075",295,37496000
2005,"12077",38,4473000
2005,"12079",65,7886000
2005,"12081",8949,1989672000
2005,"12083",6602,909126000
2005,"12085",2891,741071000
2005,"12086",71970,14555032000
2005,"12087",1062,505269000
2005,"12089",1593,298038000
2005,"12091",4439,879264000
2005,"12093",366,51913000
2005,"12095",34830,6532718000
2005,"12097",10120,1649944000
2005,"12099",36357,8716654000
2005,"12101",15007,2316571000
2005,"12103",21362,3719094000
2005,"12105",14106,1889931000
2005,"12107",564,68247000
2005,"12109",6668,1533044000
2005,"12111",10696,1864020000
2005,"12113",3846,656791000
2005,"12115",10603,2426611000
2005,"12117",12076,2330916000
2005,"12119",1768,256724000
2005,"12121",210,24108000
2005,"12123",106,10490000
2005,"12125",51,6759000
2005,"12127",12187,1910015000
2005,"12129",581,73979000
2005,"12131",1101,355607000
2005,"12133",129,15979000
2005,"13001",52,4801000
2005,"13003",6,408000
2005,"13005",25,2459000
2005,"13007",6,589000
2005,"13009",333,38121000
2005,"13011",172,19606000
2005,"13013",2562,286292000
2005,"13015",2332,263973000
2005,"13017",99,8163000
2005,"13019",111,10778000
2005,"13021",2424,267966000
2005,"13023",56,4867000
2005,"13025",39,3984000
2005,"13027",91,9115000
2005,"13029",921,149499000
2005,"13031",639,76149000
2005,"13033",110,11297000
2005,"13035",412,42546000
2005,"13037",9,858000
2005,"13039",1147,158456000
2005,"13043",26,3688000
2005,"13045",2256,243634000
2005,"13047",1157,130989000
2005,"13049",53,4750000
2005,"13051",5328,789750000
2005,"13053",15,1811000
2005,"13055",188,16302000
2005,"13057",8258,1242251000
2005,"13059",1741,207879000
2005,"13061",3,293000
2005,"13063",6608,635118000
2005,"13065",26,1735000
2005,"13067",20722,3382448000
2005,"13069",263,25660000
2005,"13071",258,26487000
2005,"13073",3364,497242000
2005,"13075",86,7506000
2005,"13077",3504,479424000
2005,"13079",66,6322000
2005,"13081",98,9504000
2005,"13083",157,15947000
2005,"13085",550,87279000
2005,"13087",176,19720000
2005,"13089",17296,2531986000
2005,"13091",57,5001000
2005,"13093",32,2309000
2005,"13095",1001,99693000
2005,"13097",4173,516013000
2005,"13099",24,1962000
2005,"13101",7,624000
2005,"13103",1342,164584000
2005,"13105",78,7398000
2005,"13107",77,6541000
2005,"13109",63,6094000
2005,"13111",230,35990000
2005,"13113",2967,571769000
2005,"13115",1187,134501000
2005,"13117",6888,1289620000
2005,"13119",165,20344000
2005,"13121",31173,5790553000
2005,"13123",305,39929000
2005,"13125",11,1202000
2005,"13127",1449,248401000
2005,"13129",834,87279000
2005,"13131",150,15975000
